数据下载时间：2021-07-01 13:39:45 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/545852157095/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
128,夹**3,口味: 6种香菇口味混合2斤【买2份送20包q豆干】,好评,回购很多次了，真滴好吃！强烈推荐！ ,-,-,2021-06-23
129,t**6,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,日期新鲜，好吃 ,-,-,2021-06-26
130,白**0,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,宝贝已经收到了，非常棒,-,-,2021-06-26
131,杨**y,口味: 混合不辣口味2斤【买2份送20包q豆干】,好评,宝贝非常的好，吃完会再买,-,-,2021-06-24
132,t**9,口味: 香菇辣混口味2斤【买2份送20包q豆干】,好评,味道不错，快发很快,-,-,2021-06-18
133,r**2,口味: 混合不辣口味2斤【买2份送20包q豆干】,好评,"东西不错, 值得好评 !服务不错, 值得好评 !",-,-,2021-06-25
134,t**6,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,特别鲜，味道不错 ,-,-,2021-06-26
135,魏**5,口味: 4种非香菇口味2斤【买2份送20包q豆干】,好评,好吃，味道真不错,-,-,2021-06-22
136,梁**1,口味: 6种香菇口味混合2斤【买2份送20包q豆干】,好评,我吃到最好吃的豆干 ,-,-,2021-06-22
137,陈**0,口味: 麻辣味2斤【买2份送20包q豆干】,好评,个人觉得还行,-,-,2021-06-26
138,h**病,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,好吃不错很划算，很适合带出去吃，比较饱腹口味也多，这个价格还要什么自行车，这牌子买过多次了，记不清买过多少次的了，在本地超市也买过，印象最深的还是这个牌子，香菇豆干也算是这家经典款了。豆干有嚼劲，不油腻，调料口味适中。比我在超市买的好吃 ,-,-,2021-05-26
139,t**0,口味: 混合不辣口味2斤【买2份送20包q豆干】,好评,商品分量：分量足 口感味道：买的不辣的，感觉没啥味道  ,-,-,2021-06-24
140,t**6,口味: 香菇辣混口味2斤【买2份送20包q豆干】,好评,商品分量：超级差  新鲜度：超级差 口感味道：超级差 ,-,-,2021-06-26
141,李**7,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,豆干好吃，我妈妈特别爱吃，这个价格能买到这么多又好吃的，开心 ,-,-,2021-06-16
142,劳**c,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,第二次买了，很好吃，还会再来 ,-,-,2021-06-21
143,l**7,口味: 混合不辣口味2斤【买2份送20包q豆干】,好评,味道不错，QQ的。,-,-,2021-06-22
144,幸**3,口味: 烧烤香菇味2斤【买2份送20包q豆干】,好评,豆干挺好吃的   ,-,-,2021-06-25
145,t**1,口味: 混合不辣口味2斤【买2份送20包q豆干】,好评,还没有开封，等吃过再来追评。,-,-,2021-06-20
146,z**2,口味: 混合全部辣味2斤【买2份送20包q豆干】,好评,非常美味,-,-,2021-06-23
147,p**3,口味: 4种非香菇口味2斤【买2份送20包q豆干】,好评,已经第好多次购买了。大爱,-,-,2021-06-21
148,t**8,口味: 3：香菇辣混口味1000g【买2份送30包q豆干】,好评,此用户没有填写评价。,挺好吃的，买了好几次了，来留个名,-,2021-06-23
149,x**5,口味: 【实惠款】1斤香菇豆干+30包q弹豆干+20包手撕素肉,好评,商品分量：挺好的 ,-,-,2021-06-24
