数据下载时间：2021-07-01 13:34:41 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/581583526336/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
106,t**4,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量（*）,好评,干脆面还挺多包的，都是小小一包一包的量很少，但是味道不错 ,-,-,2021-06-26
107,钟**珊,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,很香，很不错，发货也快。一箱里面好几个味道。很给力的 ,-,-,2021-06-23
108,t**7,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,唔~不错不错啊~之前在天猫超市买过一次，这这就实惠很多了，以后还买，味道什么的都还不错！ ,-,-,2021-06-24
109,z**8,口味: 【推荐】共100包限量仅28.5(混合味50包送50包(约0.28元/包,好评,发货很快，价格很便宜，很香很脆，一吃就得连吃好几包~~ ,-,-,2021-06-23
110,w**4,口味: .共40包仅14.9(混合味20包送20包,好评,东西到了，一点不值不建议大家买，我在超市买一块钱比这大3倍，真是小一塌糊涂,-,-,2021-06-24
111,f**8,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,口感还可以哟 ,-,-,2021-06-24
112,t**3,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,包装不好，到的时候产品都碎了，没有想吃的食欲，可能下一秒就打算扔了,-,-,2021-06-21
113,m**9,口味: 【推荐】共100包限量仅28.5(混合味50包送50包(约0.28元/包,好评,东西收到，物流很给力，干脆面味道不错，孩子喜欢吃，100包的不够数少了几包！习惯好评！～ ,-,-,2021-06-17
114,x**9,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,快递迅速，快递暴力，快递牛*，快递安全，这么一小袋，但是量大呀，很奈斯，这下办公室下午可以加餐了，因为我总是下午饿～ ,-,-,2021-06-18
115,彤**o,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,包装品质：挺好 商品分量：充足 口感味道：有点辣 ,-,-,2021-06-23
116,w**8,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,味道比较淡，适合清淡口味的人，面的口感一般吧,-,-,2021-06-22
117,持**i,口味: .共60包仅19.9(混合味30包送30包,好评,包装品质：挺好的 商品分量：还行吧，小小袋，一小箱 保质期：箱9个月 新鲜度：上个月的 口感味道：还可以的，宝宝喜欢吃，一天吃好多袋 ,-,-,2021-06-20
118,a**0,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,味道不错，很脆一共30包价格便宜，朋友们快点行动吧！ ,-,-,2021-06-19
119,t**5,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,日期新鲜，小包零食吃着方便，总体还可以。,-,-,2021-06-25
120,t**0,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,价格实惠，孩子取回包裹立马拆了，吃的挺高兴！赞一个！ ,-,-,2021-06-22
121,王**3,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,口感味道：好 包装品质：好 商品分量：好 新鲜度：都好 ,-,-,2021-06-21
122,r**源,口味: .共20包仅8.9(混合味10包送10包,好评,5种口味，香，脆，超赞！,-,-,2021-06-25
123,y**3,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,第二次回购，偷嘴零食非常不错，味道也好，还便宜。 ,-,-,2021-06-23
124,柔**℡,口味: .共10包4.9(混合味5包送5包）,好评,挺好的，便宜划算。 ,-,-,2021-06-23
125,f**0,口味: .共10包4.9(混合味5包送5包）,好评,快递挺快，收到包装质量很差，里面方便面碎的碎，还有开着口的，差评，都不要买了 ,-,-,2021-06-25
