数据下载时间：2021-06-29 19:55:22 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/612892354031/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
77,死**主,口味: 【 60克×20片】 普通快递 无赠品,好评,这家手抓饼味道很好，随便做都很好吃，之前来过一次，现在又来了~ ,-,-,2021-06-25
78,b**7,口味: 【 60克×20片】 普通快递 无赠品,好评,包装很好，收到货放冰箱，想吃就拿出来煎下，鸡蛋生菜一放，方便的很，有需要还来哦！ ,-,-,2021-06-21
79,最**笑,口味: 【100克×20片】20纸袋+5包番茄酱+顺丰包邮,好评,此用户没有填写评价。,放在冰箱里 突然再次拿出来发现上面有棕色的点点 不知道为什么 对产品质量不信任 无语了 客服也不说话,-,2021-05-16
80,推**呵,口味: 【 80克×30片】 30纸袋+5包番茄酱+顺丰包邮,好评,由于天气炎热，收到货饼饼都化开了，粘在一起了，还没吃，不知道能不能吃了 ,-,-,2021-06-26
81,华**人,口味: 【100克×40片】40纸袋+5包番茄酱+顺丰包邮,好评,在九岭夼旗舰店都次购买各类好吃的饼，比如薯饼、肉夹馍胚饼等等，这款台湾手抓饼还是第一次购买。看销量高，网友的评价都很好，我跟着买了，顺丰快递到家，实物新鲜，包装完好无损。收到货油煎了几块 ，用手抓了一小块，稍微有点咸味，薄薄的饼层次感分明，嚼在嘴里糯糯软软杂着表面的酥脆，简直是太爽了。吃完必须回购，哈哈哈 ,-,-,2021-06-03
82,2**f,口味: 【100克×20片】20纸袋+5包番茄酱+顺丰包邮,好评,挺划算的，懒人福音，给家人**心早餐很方便，吃了两次还阔以，个人感觉饼略大略薄，煎的时候火一定不能太大，容易糊,-,-,2021-06-21
83,吉**子,口味: 【 60克×20片】 普通快递 无赠品,好评,手抓饼收到吃了一段时间感觉特别好才给好评的，大家可以放心购买,-,-,2021-06-21
84,s**0,口味: 【100克×40片】40纸袋+5包番茄酱+顺丰包邮,好评,包装品质：无独立包装，直接用开口塑料袋装，而且运输泡沫箱直接运输，再无包装，存在食品安全隐患，如果泡沫箱破了，食品岂不直接暴露在外界。 还不允许退货 ,-,-,2021-06-22
85,t**1,口味: 【 60克×20片】 普通快递 无赠品,好评,单独包装，收到的时候冰袋还没怎么化，晚上就做了几个吃了，加一些配菜，简直不要太完美，早上上班前，自己在家做，几分钟搞定，太划算了，有好吃！大家放心买吧！,-,-,2021-06-13
86,p**i,口味: 【100克×20片】20纸袋+5包番茄酱+顺丰包邮,好评,已经买过两次了，很美味的一款手抓饼，方便，再也不去外面小摊上买着吃了。,-,-,2021-06-26
87,g**娟,口味: 【 60克×50片】 50纸袋+5包番茄酱+顺丰包邮,好评,骗子，说是顺丰包邮滴，最后根本不是顺丰，而且东西来了打开后有黑点，客服态度也不好，建议大家不要买,-,-,2021-06-26
